Five_way,1200,0.03318181818181818,0.022193077837195485,0,154,0.0 
Five_way,900,0.004545454545454545,0.0008356459330143541,0,77,0.0 
Five_way,600,0.022211538461538463,0.005483974358974359,0,208,0.0 
Five_way,1200,0.006461538461538462,0.0006075961538461539,0,65,0.0 
Five_way,900,0.031176470588235295,0.027553270003653634,0,323,0.0 
Five_way,300,0.012608695652173913,0.003086117467581998,0,115,0.0 
Five_way,1200,0.013194444444444444,0.001478384194053208,0,72,0.0 
Five_way,600,0.010229007633587786,0.001298797929279635,0,262,0.0 
Five_way,900,0.022523364485981308,0.011500176335743255,0,107,0.0 
Five_way,1200,0.006486486486486486,0.0007567567567567566,0,37,0.0 
Five_way,1200,0.00752906976744186,0.001149853379890162,0,344,0.0 
Five_way,900,0.004920634920634921,0.0004251936507936508,0,126,0.0 
Five_way,300,0.016724890829694323,0.006108086263694169,0,229,0.0 
Five_way,600,0.0,0.0,0,11,0.0 
Five_way,1200,0.006638655462184874,0.0007157242558040166,0,119,0.0 
Five_way,900,0.018309859154929577,0.008049960138187618,0,213,0.0 
Five_way,1200,0.0185,0.004804025157232705,0,160,0.0 
Five_way,600,0.01325,0.002822866108786611,0,240,0.0 
Five_way,900,0.04339080459770115,0.023168204770447145,0,174,0.0 
Five_way,1200,0.007948717948717949,0.0011775557775557774,0,78,0.0 
Five_way,300,0.022588832487309644,0.007570304568527918,0,197,0.0 
Five_way,1200,0.02215962441314554,0.011199087607405442,0,213,0.0 
Five_way,900,0.021067961165048544,0.005321397296782791,0,103,0.0 
Five_way,600,0.008865979381443298,0.001589380909139469,0,194,0.0 
Five_way,1200,0.009742268041237113,0.0011786897067464345,0,194,0.0 
Five_way,900,0.012866666666666667,0.0023041293199554066,0,300,0.0 
Five_way,1200,0.007909090909090909,0.0010449232046492321,0,220,0.0 
Five_way,300,0.011504424778761062,0.0015150599803343166,0,226,0.0 
Five_way,600,0.01,0.0011000000000000003,0,11,0.0 
Five_way,900,0.014333333333333333,0.003096443381180223,0,210,0.0 
Five_way,1200,0.014541062801932366,0.003138501946437784,0,207,0.0 
Five_way,1200,0.01740088105726872,0.0036184359284238436,6,233,0.02575107296137339 
Five_way,600,0.010327868852459017,0.0010732240437158471,0,61,0.0 
Five_way,900,0.008275862068965517,0.0010933497536945813,0,29,0.0 
Five_way,1200,0.019601593625498008,0.0065862406374501995,0,251,0.0 
Five_way,300,0.009193548387096774,0.0011386832363828663,0,62,0.0 
Five_way,900,0.02617142857142857,0.012007671592775042,0,175,0.0 
Five_way,1200,0.024513888888888887,0.005771790015540015,0,144,0.0 
Five_way,600,0.021065573770491803,0.004470755995122613,0,122,0.0 
Five_way,1200,0.02372093023255814,0.010279486019364762,0,258,0.0 
Five_way,900,0.0233587786259542,0.010130437834517857,0,262,0.0 
Five_way,1200,0.01796875,0.005817565016778524,0,448,0.0 
